epoch,loss(MSE),lr,time,tr_E(MAE),tr_F(MAE),val_E(MAE),val_F(MAE),irc_E(MAE),irc_F(MAE),test_E(MAE),test_F(MAE)
58.00000,10367312850.17624,0.00100,235.94999,34.51371,84.64657,32.18393,31.10316,0.00000,0.00000,0.00000,0.00000
59.00000,104840.38570,0.00100,234.96027,29.36103,19.79898,26.97155,12.21325,0.00000,0.00000,0.00000,0.00000
60.00000,20592.00022,0.00100,240.66181,25.14074,10.05605,22.85898,8.45885,0.00000,0.00000,0.00000,0.00000
61.00000,6103.88260,0.00100,236.00121,21.06384,7.70530,18.67759,6.96613,0.00000,0.00000,0.00000,0.00000
62.00000,5340.33271,0.00100,234.61678,17.42399,6.48116,15.18257,5.98651,0.00000,0.00000,0.00000,0.00000
63.00000,2510.62999,0.00100,235.28452,14.09832,5.60631,13.69833,5.04396,0.00000,0.00000,0.00000,0.00000
64.00000,1733.78407,0.00100,237.57168,11.33356,4.87325,11.05416,4.88205,0.00000,0.00000,0.00000,0.00000
65.00000,1512.40348,0.00100,232.31089,9.70230,4.42422,9.37056,4.31121,0.00000,0.00000,0.00000,0.00000
66.00000,1216.98403,0.00100,234.94932,8.12165,4.14417,6.75378,3.80196,0.00000,0.00000,0.00000,0.00000
67.00000,1372.73004,0.00100,232.08497,7.41058,3.94532,6.62085,4.69200,0.00000,0.00000,0.00000,0.00000
68.00000,1720.78140,0.00100,236.87511,6.96461,4.14478,7.24205,5.96667,0.00000,0.00000,0.00000,0.00000
69.00000,4671.57894,0.00100,233.64389,6.29677,4.09778,5.04109,3.79272,0.00000,0.00000,0.00000,0.00000
70.00000,1624374.54748,0.00100,236.09090,5.66335,4.56700,4.51834,3.25325,0.00000,0.00000,0.00000,0.00000
71.00000,12417.03098,0.00100,234.39373,5.37454,4.10941,5.79036,4.10178,0.00000,0.00000,0.00000,0.00000
72.00000,5056.42187,0.00100,231.29822,4.95348,3.90926,5.64436,4.24980,0.00000,0.00000,0.00000,0.00000
73.00000,77287.00015,0.00100,230.38167,5.33431,4.47281,3.58322,3.16777,0.00000,0.00000,0.00000,0.00000
74.00000,147645.51959,0.00100,235.94540,4.28028,3.55863,4.75411,2.87096,0.00000,0.00000,0.00000,0.00000
75.00000,5693.88784,0.00100,234.26963,4.27029,3.15184,4.99707,2.69838,0.00000,0.00000,0.00000,0.00000
76.00000,16395.41983,0.00100,237.32746,3.72150,2.94768,3.40515,3.44908,0.00000,0.00000,0.00000,0.00000
77.00000,22091.97966,0.00100,232.50625,3.66970,2.80194,2.67723,2.63160,0.00000,0.00000,0.00000,0.00000
78.00000,4069760.79735,0.00100,235.49999,3.21349,3.93083,2.31788,3.83023,0.00000,0.00000,0.00000,0.00000
79.00000,117474.66503,0.00100,232.24624,3.31935,2.68828,2.41213,3.44107,0.00000,0.00000,0.00000,0.00000
80.00000,10823.25461,0.00100,233.59468,3.17608,2.42727,3.05210,2.47419,0.00000,0.00000,0.00000,0.00000
81.00000,1124795.66515,0.00100,231.88321,3.06621,2.83618,5.41806,2.33678,0.00000,0.00000,0.00000,0.00000
82.00000,3231.06630,0.00100,235.83037,3.07746,2.20769,3.10574,2.45464,0.00000,0.00000,0.00000,0.00000
83.00000,2278.53921,0.00100,234.77035,3.03998,2.09980,2.74523,1.88450,0.00000,0.00000,0.00000,0.00000
84.00000,41833.11684,0.00100,235.41259,2.73308,2.16973,1.92944,1.75382,0.00000,0.00000,0.00000,0.00000
85.00000,2615.14138,0.00100,231.47925,2.74651,2.02005,8.58828,2.58543,0.00000,0.00000,0.00000,0.00000
86.00000,716.03248,0.00100,234.99428,2.57911,1.86782,2.10870,1.86998,0.00000,0.00000,0.00000,0.00000
87.00000,703596.39232,0.00100,230.40443,2.54499,2.32852,1.49513,1.56848,0.00000,0.00000,0.00000,0.00000
88.00000,461.93960,0.00100,236.28134,2.48618,1.81340,2.15949,1.69249,0.00000,0.00000,0.00000,0.00000
89.00000,275.70549,0.00100,231.97795,2.31341,1.72269,2.03203,1.57301,0.00000,0.00000,0.00000,0.00000
90.00000,647.23748,0.00100,235.16417,2.36538,1.73173,1.44751,1.51968,0.00000,0.00000,0.00000,0.00000
91.00000,497.05057,0.00100,233.80856,2.60958,1.79255,3.49670,1.84346,0.00000,0.00000,0.00000,0.00000
92.00000,1628.65335,0.00100,231.64008,2.43198,1.71573,1.78947,1.68589,0.00000,0.00000,0.00000,0.00000
93.00000,249.61107,0.00100,228.29258,2.34275,1.66399,2.07243,2.00015,0.00000,0.00000,0.00000,0.00000
94.00000,343.77063,0.00100,235.98236,2.41292,1.67790,1.81795,1.95913,0.00000,0.00000,0.00000,0.00000
95.00000,232.27917,0.00100,234.03993,2.23230,1.57209,2.85627,1.80354,0.00000,0.00000,0.00000,0.00000
96.00000,239.55282,0.00100,235.59842,2.26620,1.57510,2.16235,1.62987,0.00000,0.00000,0.00000,0.00000
97.00000,789.79023,0.00100,235.49998,2.27646,1.65242,4.65699,2.00773,0.00000,0.00000,0.00000,0.00000
98.00000,61708.65238,0.00100,237.18226,2.21912,1.85653,3.17492,1.81207,0.00000,0.00000,0.00000,0.00000
99.00000,1659.40923,0.00100,232.18215,2.17433,1.56184,1.98001,1.52341,0.00000,0.00000,0.00000,0.00000
100.00000,271.73326,0.00100,238.29373,2.08590,1.55469,1.37421,1.58344,0.00000,0.00000,0.00000,0.00000
101.00000,21085.14302,0.00100,234.76039,2.08329,1.62646,1.38115,1.23229,0.00000,0.00000,0.00000,0.00000
102.00000,272.61723,0.00100,235.24075,2.11487,1.46949,2.47726,1.81438,0.00000,0.00000,0.00000,0.00000
103.00000,117674.34136,0.00100,234.23974,2.09631,1.68851,1.20799,1.42708,0.00000,0.00000,0.00000,0.00000
104.00000,259.98196,0.00100,237.96320,1.98521,1.43115,2.39710,1.31131,0.00000,0.00000,0.00000,0.00000
105.00000,370.89366,0.00100,237.51961,2.11674,1.47330,1.97223,2.40219,0.00000,0.00000,0.00000,0.00000
106.00000,2134.59771,0.00100,234.70667,1.95665,1.52953,1.41794,2.02305,0.00000,0.00000,0.00000,0.00000
107.00000,21741.41860,0.00070,237.97163,2.02593,1.65210,1.78843,2.04802,0.00000,0.00000,0.00000,0.00000
108.00000,49237.88710,0.00070,234.82768,1.49197,1.45269,0.92160,1.13749,0.00000,0.00000,0.00000,0.00000
109.00000,365.39647,0.00070,236.94996,1.44647,1.10332,1.43894,1.14861,0.00000,0.00000,0.00000,0.00000
110.00000,7651.07510,0.00070,236.71720,1.47310,1.12948,0.98180,1.12430,0.00000,0.00000,0.00000,0.00000
111.00000,125.84609,0.00070,232.43723,1.46641,1.05225,2.36467,1.15118,0.00000,0.00000,0.00000,0.00000
112.00000,3160.53041,0.00070,237.97860,1.47081,1.09961,1.41915,1.01144,0.00000,0.00000,0.00000,0.00000
113.00000,108.45756,0.00070,237.72349,1.45326,1.03864,2.37568,1.11659,0.00000,0.00000,0.00000,0.00000
114.00000,152.41811,0.00070,236.50129,1.48647,1.05043,1.02573,1.13574,0.00000,0.00000,0.00000,0.00000
115.00000,198.37578,0.00070,233.54816,1.42380,1.02538,1.27295,1.15471,0.00000,0.00000,0.00000,0.00000
116.00000,234.38614,0.00070,235.29469,1.28233,1.00360,0.86100,0.97439,0.00000,0.00000,0.00000,0.00000
117.00000,124.60407,0.00070,233.00101,1.40887,1.01263,1.83413,0.90457,0.00000,0.00000,0.00000,0.00000
118.00000,1752.00544,0.00070,236.85498,1.35300,1.01995,1.42769,0.91258,0.00000,0.00000,0.00000,0.00000
119.00000,225.44070,0.00070,236.09978,1.40697,1.00910,1.19509,0.93750,0.00000,0.00000,0.00000,0.00000
120.00000,96.68096,0.00070,233.62706,1.35725,0.98023,2.48605,0.96394,0.00000,0.00000,0.00000,0.00000
121.00000,20388.00696,0.00070,231.05673,1.40502,1.14517,1.37246,1.02359,0.00000,0.00000,0.00000,0.00000
122.00000,96.49871,0.00070,232.79202,1.32056,0.96399,0.93010,0.96294,0.00000,0.00000,0.00000,0.00000
123.00000,26410.25664,0.00070,237.79605,1.23323,1.00766,1.01738,0.88684,0.00000,0.00000,0.00000,0.00000
124.00000,101.73399,0.00070,231.85056,1.41000,0.95559,0.98916,0.91012,0.00000,0.00000,0.00000,0.00000
125.00000,117.80024,0.00070,244.75717,1.37976,0.95997,0.69359,0.83852,0.46780,0.56329,0.70861,0.82463
126.00000,2371.62751,0.00070,230.13354,1.30060,0.95867,1.09318,0.84181,0.00000,0.00000,0.00000,0.00000
127.00000,8613.60072,0.00070,242.56644,1.43310,1.03552,0.80339,0.83108,0.67884,0.61215,0.81442,0.81603
128.00000,16968.36195,0.00070,235.55867,1.32636,1.08771,1.01143,0.89754,0.00000,0.00000,0.00000,0.00000
129.00000,1589.54383,0.00070,234.06286,1.30782,0.95249,1.33421,0.99631,0.00000,0.00000,0.00000,0.00000
130.00000,140.13615,0.00070,235.45485,1.29170,0.93598,1.31424,1.04692,0.00000,0.00000,0.00000,0.00000
131.00000,195.12508,0.00070,234.76902,1.35301,0.94798,2.30431,1.05645,0.00000,0.00000,0.00000,0.00000
132.00000,81.21035,0.00070,230.73967,1.28166,0.90599,1.00321,0.97470,0.00000,0.00000,0.00000,0.00000
133.00000,112.85533,0.00070,229.95844,1.28685,0.95223,0.81754,0.88276,0.00000,0.00000,0.00000,0.00000
134.00000,88.82241,0.00070,232.81102,1.28605,0.89943,1.73095,0.86031,0.00000,0.00000,0.00000,0.00000
135.00000,79.24042,0.00070,234.74073,1.22508,0.87309,1.65623,0.95046,0.00000,0.00000,0.00000,0.00000
136.00000,84.98356,0.00070,233.14426,1.24412,0.88847,0.65004,0.88502,0.00000,0.00000,0.00000,0.00000
137.00000,93.43972,0.00070,243.44033,1.22425,0.88966,0.89072,0.80174,0.89911,0.53446,0.91244,0.79772
138.00000,86.20114,0.00070,233.65650,1.32027,0.88466,1.09361,0.80395,0.00000,0.00000,0.00000,0.00000
139.00000,78.08086,0.00070,237.53191,1.30003,0.87300,2.07126,0.91897,0.00000,0.00000,0.00000,0.00000
140.00000,95.93870,0.00070,233.91626,1.26193,0.87611,0.85361,0.84365,0.00000,0.00000,0.00000,0.00000
141.00000,79.10601,0.00070,238.99211,1.24232,0.87552,0.70225,0.75190,0.62434,0.49031,0.70133,0.74545
142.00000,78.64667,0.00070,229.36901,1.21393,0.85032,0.66339,0.78438,0.00000,0.00000,0.00000,0.00000
143.00000,75.41362,0.00070,231.63857,1.32026,0.84070,1.42551,0.87126,0.00000,0.00000,0.00000,0.00000
144.00000,90.26100,0.00070,232.84510,1.19533,0.86628,0.88989,0.88394,0.00000,0.00000,0.00000,0.00000
145.00000,76.68869,0.00070,230.60083,1.20751,0.84265,0.88744,0.95431,0.00000,0.00000,0.00000,0.00000
146.00000,77.41270,0.00070,235.12075,1.13741,0.82988,1.73450,0.90323,0.00000,0.00000,0.00000,0.00000
147.00000,71.70958,0.00070,232.58469,1.17036,0.83615,1.56087,1.02669,0.00000,0.00000,0.00000,0.00000
148.00000,110.53350,0.00070,229.12831,1.24869,0.86063,1.21706,0.86417,0.00000,0.00000,0.00000,0.00000
149.00000,71.22635,0.00070,231.94831,1.16136,0.81913,1.07940,0.76335,0.00000,0.00000,0.00000,0.00000
150.00000,79.03642,0.00070,229.50897,1.20600,0.83578,2.60447,0.94258,0.00000,0.00000,0.00000,0.00000
151.00000,67.26602,0.00070,232.77006,1.26539,0.84164,1.17326,0.84114,0.00000,0.00000,0.00000,0.00000
152.00000,72.86854,0.00070,237.59588,1.16606,0.83088,0.95764,0.82817,0.00000,0.00000,0.00000,0.00000
153.00000,64.80016,0.00070,230.15405,1.14910,0.80736,0.80397,0.86070,0.00000,0.00000,0.00000,0.00000
154.00000,70.95131,0.00070,243.55062,1.20476,0.82627,1.10440,0.70323,1.11431,0.49111,1.11825,0.69012
155.00000,74.92654,0.00070,231.55054,1.21461,0.81458,1.20990,0.90370,0.00000,0.00000,0.00000,0.00000
156.00000,67.97940,0.00070,232.10262,1.18114,0.82219,0.93608,0.83336,0.00000,0.00000,0.00000,0.00000
157.00000,78.69683,0.00070,233.30424,1.27711,0.82124,1.60955,0.79376,0.00000,0.00000,0.00000,0.00000
158.00000,64.61950,0.00070,229.09251,1.18477,0.80898,0.75627,0.78990,0.00000,0.00000,0.00000,0.00000
159.00000,64.33560,0.00070,234.03417,1.19322,0.79225,1.06274,0.85101,0.00000,0.00000,0.00000,0.00000
160.00000,74.38292,0.00070,232.59445,1.19625,0.79766,1.26001,0.78024,0.00000,0.00000,0.00000,0.00000
161.00000,67.47321,0.00070,232.65116,1.19838,0.78957,1.58200,1.06866,0.00000,0.00000,0.00000,0.00000
162.00000,234.40231,0.00070,235.70773,1.13582,0.80707,1.86844,0.72015,0.00000,0.00000,0.00000,0.00000
163.00000,65.13772,0.00070,234.88551,1.27170,0.79027,0.59835,0.79661,0.00000,0.00000,0.00000,0.00000
164.00000,80.00936,0.00070,230.78013,1.14246,0.78431,0.71205,0.90156,0.00000,0.00000,0.00000,0.00000
165.00000,60.73956,0.00070,234.22184,1.17002,0.77397,0.92295,0.94567,0.00000,0.00000,0.00000,0.00000
166.00000,57.80722,0.00070,236.34795,1.12953,0.78057,0.68757,0.79739,0.00000,0.00000,0.00000,0.00000
167.00000,99.42422,0.00070,236.57972,1.08797,0.76184,1.28264,0.89153,0.00000,0.00000,0.00000,0.00000
168.00000,63.69911,0.00070,233.58687,1.11072,0.79364,0.90309,0.76886,0.00000,0.00000,0.00000,0.00000
169.00000,61.54501,0.00070,230.67641,1.10821,0.75560,3.63221,1.11254,0.00000,0.00000,0.00000,0.00000
170.00000,67.81842,0.00070,233.63242,1.18180,0.77058,0.91447,0.76432,0.00000,0.00000,0.00000,0.00000
171.00000,72.30205,0.00070,232.06430,1.10431,0.77009,0.73618,0.98450,0.00000,0.00000,0.00000,0.00000
172.00000,72.60302,0.00070,237.32607,1.13618,0.77774,0.68153,0.87083,0.00000,0.00000,0.00000,0.00000
173.00000,82.96085,0.00070,245.55039,1.22222,0.79866,0.68406,0.67640,0.65351,0.43437,0.69490,0.72358
174.00000,1797.14492,0.00070,230.56758,1.17611,0.83157,1.29166,1.08863,0.00000,0.00000,0.00000,0.00000
175.00000,70.00274,0.00070,246.65381,1.04107,0.74768,0.66097,0.67295,0.64667,0.47479,0.64834,0.71359
176.00000,76.83232,0.00070,233.57868,1.11209,0.75654,1.44795,1.10044,0.00000,0.00000,0.00000,0.00000
177.00000,62.26642,0.00070,233.14950,1.13782,0.74828,0.86846,0.74984,0.00000,0.00000,0.00000,0.00000
178.00000,747.87016,0.00070,237.27741,1.19042,0.78317,0.95222,0.85293,0.00000,0.00000,0.00000,0.00000
179.00000,60.09342,0.00070,236.02013,1.14018,0.76567,0.79011,0.68052,0.00000,0.00000,0.00000,0.00000
180.00000,58.54812,0.00070,238.04549,1.04420,0.72760,0.98587,0.76199,0.00000,0.00000,0.00000,0.00000
181.00000,62.89379,0.00070,233.09516,1.12122,0.73689,1.83419,0.80585,0.00000,0.00000,0.00000,0.00000
182.00000,67.00735,0.00070,233.67522,1.12816,0.75902,0.76450,0.90379,0.00000,0.00000,0.00000,0.00000
183.00000,64.21793,0.00070,231.96005,1.11041,0.73376,0.73691,0.74404,0.00000,0.00000,0.00000,0.00000
184.00000,72.91938,0.00070,233.43047,1.22825,0.75706,0.59146,0.67971,0.00000,0.00000,0.00000,0.00000
185.00000,61.02637,0.00070,231.31287,1.14058,0.74283,1.79829,0.90206,0.00000,0.00000,0.00000,0.00000
186.00000,60.74830,0.00070,235.81641,1.11187,0.73754,1.69960,0.77079,0.00000,0.00000,0.00000,0.00000
187.00000,59.51435,0.00070,234.07748,1.07979,0.72949,1.73800,0.80087,0.00000,0.00000,0.00000,0.00000
188.00000,62.07061,0.00070,232.10815,1.12420,0.72831,0.75870,0.79036,0.00000,0.00000,0.00000,0.00000
189.00000,57.66920,0.00070,234.29429,1.16536,0.72983,0.66906,0.76444,0.00000,0.00000,0.00000,0.00000
190.00000,54.18289,0.00070,236.24151,1.02758,0.71214,0.98494,0.71659,0.00000,0.00000,0.00000,0.00000
191.00000,65.45199,0.00070,232.95412,1.18814,0.74530,0.63330,0.77623,0.00000,0.00000,0.00000,0.00000
192.00000,59.66702,0.00070,232.58321,1.10860,0.73043,1.34847,0.88165,0.00000,0.00000,0.00000,0.00000
193.00000,66.93860,0.00070,234.51330,1.11486,0.73096,0.85686,0.69054,0.00000,0.00000,0.00000,0.00000
194.00000,52.71603,0.00070,232.09768,1.14721,0.71593,1.56193,0.72427,0.00000,0.00000,0.00000,0.00000
195.00000,60.83729,0.00070,232.34990,1.04022,0.70545,0.89305,0.85482,0.00000,0.00000,0.00000,0.00000
196.00000,54.24343,0.00070,230.03196,1.03532,0.70181,1.10415,0.81127,0.00000,0.00000,0.00000,0.00000
197.00000,80.44648,0.00070,232.40596,1.20964,0.88113,0.78026,0.93307,0.00000,0.00000,0.00000,0.00000
198.00000,63.46904,0.00070,237.66865,1.11373,0.75511,1.15393,0.77067,0.00000,0.00000,0.00000,0.00000
199.00000,56.40114,0.00070,231.16805,1.03756,0.71502,0.69877,0.72807,0.00000,0.00000,0.00000,0.00000
200.00000,59.42810,0.00070,235.47408,1.04981,0.71878,2.37115,1.00798,0.00000,0.00000,0.00000,0.00000
201.00000,63.36176,0.00070,233.49928,1.12797,0.72125,1.00249,0.81049,0.00000,0.00000,0.00000,0.00000
202.00000,57.78949,0.00070,236.03474,1.16616,0.71746,1.12711,0.81501,0.00000,0.00000,0.00000,0.00000
203.00000,56.87955,0.00070,238.67625,1.09782,0.71958,0.78251,0.82368,0.00000,0.00000,0.00000,0.00000
204.00000,54.97717,0.00070,236.66668,1.10030,0.72227,0.90194,0.72780,0.00000,0.00000,0.00000,0.00000
205.00000,66.68087,0.00070,239.54065,1.12155,0.70555,2.79757,0.76168,0.00000,0.00000,0.00000,0.00000
206.00000,55.23780,0.00070,235.98841,1.01821,0.69497,0.67799,0.69884,0.00000,0.00000,0.00000,0.00000
207.00000,52.18829,0.00070,247.45351,1.04749,0.69739,0.73438,0.65821,0.61543,0.43482,0.73739,0.63942
208.00000,58.73327,0.00070,232.99797,1.05071,0.70699,1.33207,0.85722,0.00000,0.00000,0.00000,0.00000
209.00000,57.88476,0.00070,233.91511,1.04376,0.68825,0.70953,0.71896,0.00000,0.00000,0.00000,0.00000
210.00000,54.73350,0.00070,249.15323,1.13646,0.70387,0.49027,0.62953,0.32506,0.44026,0.49602,0.62225
211.00000,57.53497,0.00070,236.29346,1.08631,0.70462,0.64906,0.70782,0.00000,0.00000,0.00000,0.00000
212.00000,55.73275,0.00070,235.08629,1.12844,0.69114,2.78446,0.71664,0.00000,0.00000,0.00000,0.00000
213.00000,58.05508,0.00070,234.28461,1.03624,0.68394,0.80720,0.67893,0.00000,0.00000,0.00000,0.00000
214.00000,53.19183,0.00070,237.37576,1.09613,0.68679,1.18103,0.68404,0.00000,0.00000,0.00000,0.00000
215.00000,46.49830,0.00070,236.93441,1.01413,0.68010,0.69123,0.68555,0.00000,0.00000,0.00000,0.00000
216.00000,54.53462,0.00070,237.78502,1.01992,0.66628,0.55356,0.63795,0.00000,0.00000,0.00000,0.00000
217.00000,56.85863,0.00070,231.73332,1.11665,0.67729,0.74429,0.71676,0.00000,0.00000,0.00000,0.00000
218.00000,49.09820,0.00070,234.56707,1.01625,0.67666,1.23568,0.90354,0.00000,0.00000,0.00000,0.00000
219.00000,49.06984,0.00070,247.43344,1.05351,0.66446,0.59934,0.61698,0.51721,0.40359,0.60791,0.62057
220.00000,48.95046,0.00070,238.91380,1.13243,0.67757,0.55648,0.65938,0.00000,0.00000,0.00000,0.00000
221.00000,58.21533,0.00070,235.46370,1.07222,0.67448,1.72871,0.77905,0.00000,0.00000,0.00000,0.00000
222.00000,53.90625,0.00070,235.77304,1.03752,0.68677,1.57062,0.75171,0.00000,0.00000,0.00000,0.00000
223.00000,79.73866,0.00070,232.81843,1.09454,0.71500,0.56916,0.67001,0.00000,0.00000,0.00000,0.00000
224.00000,52.71845,0.00070,235.70847,0.96221,0.66972,0.80835,0.72812,0.00000,0.00000,0.00000,0.00000
225.00000,50.10436,0.00070,235.79889,1.08260,0.66551,0.86961,0.79239,0.00000,0.00000,0.00000,0.00000
226.00000,45.63762,0.00070,232.85772,1.09958,0.66334,0.64906,1.12810,0.00000,0.00000,0.00000,0.00000
227.00000,55.43376,0.00070,236.88317,1.14786,0.69187,0.72666,0.63207,0.00000,0.00000,0.00000,0.00000
228.00000,52.77917,0.00070,235.16425,1.05156,0.65330,0.52529,0.64122,0.00000,0.00000,0.00000,0.00000
229.00000,53.88123,0.00070,233.69431,1.01946,0.66092,0.78796,0.68322,0.00000,0.00000,0.00000,0.00000
